"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri May 31 01:33:01 GMT 2024","Fri May 31 01:33:02 GMT 2024","719","Task_operations","Delete_task","","","","Delete_existing_task_by_admin",""
"passed","Fri May 31 01:32:27 GMT 2024","Fri May 31 01:32:27 GMT 2024","825","Registration_and_authentication","User_registraion","","","","All_possible_params_student",""
"passed","Fri May 31 01:32:44 GMT 2024","Fri May 31 01:32:44 GMT 2024","397","Registration_and_authentication","User_registraion","","","","Login_length_more_than_50",""
"failed","Fri May 31 01:32:54 GMT 2024","Fri May 31 01:32:54 GMT 2024","554","Task_operations","Create_task","","","","Answer_is_missing",""
"passed","Fri May 31 01:32:52 GMT 2024","Fri May 31 01:32:53 GMT 2024","403","Task_operations","Create_task","","","","Create_task_without_auth",""
"failed","Fri May 31 01:32:35 GMT 2024","Fri May 31 01:32:35 GMT 2024","401","Registration_and_authentication","User_registraion","","","","password_is_missing",""
"failed","Fri May 31 01:33:04 GMT 2024","Fri May 31 01:33:05 GMT 2024","404","Task_operations","Delete_task","","","","Delete_not_existing_task_by_admin",""
"passed","Fri May 31 01:32:41 GMT 2024","Fri May 31 01:32:42 GMT 2024","820","Registration_and_authentication","User_registraion","","","","Login_length_1",""
"passed","Fri May 31 01:33:05 GMT 2024","Fri May 31 01:33:05 GMT 2024","398","Task_operations","Delete_task","","","","Invalid_task_id",""
"failed","Fri May 31 01:32:45 GMT 2024","Fri May 31 01:32:45 GMT 2024","482","Registration_and_authentication","User_registraion","","","","Password_is_not_string",""
"failed","Fri May 31 01:32:31 GMT 2024","Fri May 31 01:32:32 GMT 2024","793","Registration_and_authentication","User_registraion","","","","Register_user_by_teacher",""
"passed","Fri May 31 01:32:42 GMT 2024","Fri May 31 01:32:43 GMT 2024","402","Registration_and_authentication","User_registraion","","","","Login_length_less_than_1",""
"passed","Fri May 31 01:32:46 GMT 2024","Fri May 31 01:32:47 GMT 2024","614","Registration_and_authentication","User_authentication","","","","Authenticate_student",""
"passed","Fri May 31 01:32:59 GMT 2024","Fri May 31 01:32:59 GMT 2024","552","Task_operations","Partial_task_update","","","","Update_task_answer",""
"passed","Fri May 31 01:32:47 GMT 2024","Fri May 31 01:32:48 GMT 2024","615","Registration_and_authentication","User_authentication","","","","Only_required_params",""
"passed","Fri May 31 01:32:50 GMT 2024","Fri May 31 01:32:51 GMT 2024","641","Task_operations","Create_task","","","","Create_task_by_admin",""
"passed","Fri May 31 01:32:39 GMT 2024","Fri May 31 01:32:39 GMT 2024","402","Registration_and_authentication","User_registraion","","","","Password_length_less_than_4",""
"passed","Fri May 31 01:32:45 GMT 2024","Fri May 31 01:32:46 GMT 2024","626","Registration_and_authentication","User_authentication","","","","Authenticate_admin",""
"passed","Fri May 31 01:32:47 GMT 2024","Fri May 31 01:32:47 GMT 2024","615","Registration_and_authentication","User_authentication","","","","Authenticate_teacher",""
"passed","Fri May 31 01:32:58 GMT 2024","Fri May 31 01:32:59 GMT 2024","644","Task_operations","Partial_task_update","","","","Update_task_title",""
"passed","Fri May 31 01:32:55 GMT 2024","Fri May 31 01:32:56 GMT 2024","871","Task_operations","Full_task_update","","","","Update_task_by_teacher",""
"failed","Fri May 31 01:32:28 GMT 2024","Fri May 31 01:32:29 GMT 2024","824","Registration_and_authentication","User_registraion","","","","Teacher_profile",""
"passed","Fri May 31 01:32:25 GMT 2024","Fri May 31 01:32:27 GMT 2024","1139","Registration_and_authentication","User_registraion","","","","Only_required_params",""
"passed","Fri May 31 01:32:59 GMT 2024","Fri May 31 01:33:00 GMT 2024","547","Task_operations","Partial_task_update","","","","Update_task_text",""
"passed","Fri May 31 01:32:40 GMT 2024","Fri May 31 01:32:40 GMT 2024","403","Registration_and_authentication","User_registraion","","","","Password_length_more_than_100",""
"failed","Fri May 31 01:32:34 GMT 2024","Fri May 31 01:32:34 GMT 2024","637","Registration_and_authentication","User_registraion","","","","email_is_missing",""
"failed","Fri May 31 01:32:29 GMT 2024","Fri May 31 01:32:30 GMT 2024","811","Registration_and_authentication","User_registraion","","","","Several_roles",""
"passed","Fri May 31 01:32:51 GMT 2024","Fri May 31 01:32:52 GMT 2024","706","Task_operations","Create_task","","","","Create_task_by_student",""
"passed","Fri May 31 01:32:36 GMT 2024","Fri May 31 01:32:36 GMT 2024","556","Registration_and_authentication","User_registraion","","","","login_invalid_format",""
"passed","Fri May 31 01:32:56 GMT 2024","Fri May 31 01:32:57 GMT 2024","716","Task_operations","Full_task_update","","","","Update_task_by_student",""
"failed","Fri May 31 01:32:35 GMT 2024","Fri May 31 01:32:36 GMT 2024","548","Registration_and_authentication","User_registraion","","","","password_is_null",""
"passed","Fri May 31 01:32:52 GMT 2024","Fri May 31 01:32:52 GMT 2024","709","Task_operations","Create_task","","","","Create_task_by_teacher",""
"passed","Fri May 31 01:32:43 GMT 2024","Fri May 31 01:32:44 GMT 2024","945","Registration_and_authentication","User_registraion","","","","Login_length_50",""
"failed","Fri May 31 01:32:57 GMT 2024","Fri May 31 01:32:58 GMT 2024","799","Task_operations","Full_task_update","","","","Update_task_not_all_params",""
